Category,Title,Text
ՏՏ ոլորտ,"Facebook-ը հեռուստատեսային հավելված կթողարկի, տեսանյութերի դիտման հնարավորությունները կընդլայնվեն"," ՆԱՍԱ-ն ցուցադրել է տիեզերագնացների նոր արտահագուստը: Այն թեթև է, ճկուն, ձեռնոցներում՝ մատների մոտ տեղադրված սենսորային հաղորդիչները տիեզերագնացին հնարավորություն են տալիս հպումների միջոցով հրամաններ փոխանցել էկրանին:Նախկին արտահագուստների պես, այստեղ ևս գլխի մասում տեղադրված սարքավորումները նախատեսված են օգնելու տիեզերագնացներին արտակարգ վիճակների դեպքում:Նոր սկաֆանդրի դիզայները «Բոինգ» ընկերությունն է: Այն ստացել է կապույտ «Բոինգ» անվանումը և համարվում է 21-րդ դարի արտահագուստ տիեզերագնացների համար: "
ՏՏ ոլորտ,"Մեդիափորձագետ․ Կուզենայի լավատես լինել ռադիոյի ապագայի հարցում, բայց Ֆեյսբուքն իսկապես ամբողջ աշխարհը գրավում է"," Ամերիկյան Google ընկերությունը, որի եկամուտը գրեթե հարյուր տոկոսով ստացվում է գովազդից, անցյալ տարվա ընթացքում արգելափակել և հեռացրել է շուրջ1.7 միլիարդ գովազդային հաղորդագրություններ, որոնք խախտել են ընկերության գովազդային քաղաքականությունը:Համեմատության համար՝ 2015 թվականին ընկերությունը արգելափակել և հեռացրել էր 780 միլիոն հաղորդագրություն:«Ազատ և բաց համացանցը կենսական նշանակություն ունի մարդկանց և բիզնեսների համար ամբողջ աշխարհում: Եվ գովազդը առանցքային նշանակություն ունի ինտերնետում ճշգրիտ, որակյալ տեղեկատվության ապահովման համար: Բայց վատ գովազդը կարող է փչացնել ամեն ինչ: Ինտերնետում գովազդվում են ապօրինի ապրանքատեսակներ, ոչ իրատեսական առաջարկներ և ծառայություններ: Վատ գովազդը կարող է խաբել մարդկանց և գողանալ նրանց անձնական տվյալները, վնասակար ծրագրեր տեղադրել նրանց սարքերում: Մեծ հաշվով՝ վատ գովազդը սպառնալիք է օգտատերերի համար, «Գուգլի» գործընկերների համար և բուն ինտերնետի կայունության համար», - ասված է այս մասին ընկերության հրապարակած բլոգային հաղորդագրությունում:"
ՏՏ ոլորտ,Oracle ընկերությունն առաջարկում է մի շարք ծրագրեր ներդնել Երևանում," HP-ն հետ է կանչում ընկերության արտադրած լապթոփների տարբեր մոդելներում օգտագործվող շուրջ 101,000 լիթիումային-իոնային մարտկոցներ, որոնք, ըստ ամերիկյան Սպառողական ապրանքների անվտանգության հանձնաժողովի, կարող են տաքանալ՝ «ներկայացնելով հրդեհի և այրվածքների վտանգ»:Հրավտանգ մարտկոցները տեղադրված են 2013-ի մարտից 2016-ի հոկտեմբեր ընկած ժամանակաշրջանում արտադրված HP ProBook, HP ENVY, Compaq Presario, և HP Pavilion լապթոփներում:HP-ն հատուկ կայք է ստեղծել, որտեղ կարելի է ստուգել՝ արդյո՞ք կոնկրետ լապթոփում տեղադրված մարտկոցը հրդեհի վտանգ է ներկայացնում, թե ոչ և անվճար ստանալ նոր մարտկոց:CNET-ի հետ զրույցում HP ընկերության ներկայացուցիչը հայտարարել է, որ վերոհիշյալ ժամանակաշրջանում արտադրված լապթոփների 1 տոկոսից էլ պակասն է նման վտանգ ներկայացնում:"
ՏՏ ոլորտ,ՆԱՍԱ-ն ցուցադրել է նոր արտահագուստը տիեզերագնացների համար," Ըստ քաղաքապետարանի պաշտոնական կայքէջի, այս տարվա աշխատանքային առաջին խորհրդակցության ժամանակ, որը վարել է Երևանի քաղաքապետ Տարոն Մարգարյանը, անդրադարձ է կատարվել էկոլոգիապես մաքուր տրանսպորտային միջոց համարվող էլեկտրամոբիլների սեփականատերերին արտոնություն տրամադրելու հարցին:Հիշեցնելով, որ Երևանի ավագանու վերջին նիստում հարց էր բարձրացվել տրանսպորտային այդ միջոցների ներկրումը խրախուսելու նպատակով որոշակի արտոնություն սահմանել դրանց սեփականատերերի համար, քաղաքապետ Տարոն Մարգարյանը համապատասխան ստորաբաժանումներին հանձնարարել է մշակել և Երևանի ավագանու առաջիկա նիստի հաստատմանը ներկայացնել մայրաքաղաքի վճարովի ավտոկայանատեղերում էլեկտրամոբիլների կայանման համար վճար չգանձելու մասին որոշման նախագիծ:"
ՏՏ ոլորտ,Google-ը անցյալ տարվա ընթացքում արգելափակել է 1.7 միլիարդ գովազդային հաղորդագրություն," Ռուսաստանի անվտանգության դաշնային ծառայությունը (ФСБ) այսօր հայտարարել է, որ քայլեր են ձեռնարկվում օտարերկրյա լրտեսական գործակալությունների կողմից ռուսաստանյան խոշոր բանկերի գործունեությունը խաթարելուն ուղղված մեծամասշտաբ կիբերհարձակումը ձախողելու ուղությամբ:ФСБ-ն չի հստակեցրել, թե կոնկրետ որ պետության լրտեսական ծառայությունն է իրականացնելու հարձակումը, սակայն նշել է, որ այն տեղի է ունենալու դեկտեմբերի 5-ին: Ռուսաստանի անվտանգության դաշնային ծառայությունը նաև նշել է, որ հարձակման մեջ ներգրավված սերվերները գտնվում են Նիդերլանդների տարածքում և գրանցված են ուկրաինական «ԲլեյզինգՖասթ» վեբ-հոստինգային ծառայության անունով:Ռուսաստանի կենտրոնական բանկը հայտարարել է, որ տեղեկացված է սպառնալիքի մասին և համապատասխան քայլեր է ձեռնարկում ցանկացած հարձակման դիմակայելու համար:«Իրավիճակը վերահսկվում է», - ասված է ԿԲ հաղորդագրության մեջ, - «Բանկերին անհրաժեշտ ցուցումներ են տրվել»:Կիևում գործող «ԲլեյզինգՖասթ» ընկերության տնօրեն Անտոն Օնոպրիչուկը, մինչդեռ, նշել է, որ որևէ պետական հետախուզական գործակալություն իր հետ կապ չի հաստատել: Նա պատրաստակամություն է հայտնել հետաքննել միջադեպը, եթե համապատասխան տեղեկատվություն և փաստեր տրամադրվեն:"
ՏՏ ոլորտ,"HP-ն հետ է կանչում 101,000 լապթոփների «հրավտանգ» մարտկոցներ"," Ռուսաստանի հեռահաղորդակցության գործակալությունը՝ «Ռոսկոմնադզոր»-ը, պաշտոնապես կարգադրել է արգելափակել LinkedIn ցանցը, որը թույլ է տալիս տարբեր ոլորտների մասնագետներին շփվել միմյանց հետ:Գործակալությունը հայտարարել է, որ կատարում է դատարանի որոշումը, որի համաձայն, այդ կայքէջի աշխատանքը հակասում է Ռուսաստանի քաղաքացիների անձնական տվյալները բացառապես Ռուսաստանում գտնվող սերվերներում պահպանելու օրենքին:"
ՏՏ ոլորտ,Էլեկտրամոբիլների անվճար կայանման մասին որոշման նախագիծ կմշակվի," ՀՀ նախագահի՝ ՏՏ ոլորտում համաշխարհային ներդրման համար մրցանակը այս տարի կստանա ֆրանսիացի Լուի Պուզանը, ով համարվում է ինտերնետի նախահայրերից մեկը և հայտնագործել է դատագրամը։Նա 2013-ին նա արժանացել է ճարտարագիտության ոլորտում Մեծ Բրիտանիայի թագուհի Էլիզաբեթ Երկրորդի մրցանակին։ՏՏ ոլորտի հայկական մրցանակի պայմաններից մեկը մրցանակակրի այցելությունն է Հայաստան։ Պուզանը Երևան կժամանի նոյեմբերի 5-ին, հանդիպումներ կունենա ՏՏ ոլորտի ներկայացուցիչների, ուսանողների հետ, իսկ նոյեմբերի 8-ին կմասնակցի մրցանակաբաշխությանը՝ նախագահից ստանալով հուշամեդալ և վկայագիր:Նախագահի աշխատակազմի ղեկավար Արմեն Գևորգյանը համոզված է, որ այս մրցանակը նպաստում է Հայաստանի ճանաչելիության բարձրացմանը։ - «Այս մրցանակը ոչ միայն նպաստում է ոլորտի զագացմանը, այլև մեր երկրի և Հայաստանում ապրող մարդկանց մասին անհրաժեշտ տեղեկության տարածմանը։ Մենք արդեն ունեցել ենք 6 մրցանակակիր, բոլորը այդ ոլորտում բավականին հայտնի անձնավորություններ, և այս ընթացքում դարձել են Հայաստանի բարի և լավ բարեկամները։ Ունենք դեպքեր, երբ նրանցից ոմանք իրենց սեփական նախաձեռնությամբ և միջոցներով աջակցում են Հայաստանի կրթական հաստատություններին, իրենց սեփական տեխնոլոգիաներով և գիտելիքներով փորձում են հիմնել Հայաստանում համապատասխան կառույցներ», - նշեց Գևորգյանը։«Սինոփսիս Արմենիա»-ի գործադիր տնօրեն, այս մրցանակաբաշխության գործադիր խորհրդի նախագահ Հովիկ Մուսայելյանի խոսքով՝ 7 տարի առաջ այս մրցանաբաշխությունը նախաձեռնելիս քչերն էին հավատում, որ այն իրականություն կդառնա. - «Շատերն ասում էին, բայց ինչո՞ւ եք համոզված, որ կկարողանաք ՏՏ ոլորտի այդքան բազմազբաղ մարդկանց մոտիվացնել, որ գան Հայաստան, բայց մենք դա արեցինք և ես հպարտ եմ և հուզված։ Մեր երկիրը բավական ճանաչելի դարձավ»։Ընտրող հանձնաժողովի ներկայացուցիչ Թոնի Մորոյանը մանրամասնեց, որ ամեն տարի մրցանակի մեկից ավելի թեկնածու են ունենում ու ի վերջո ընտրում և նախագահին են ներկայացնում նրան, ով համաձայնում է այցելել Հայաստան։ - «Շատ բարձր նշաձող ենք դրել դափնեկիրներին ընտրելիս», - ասաց Մորոյանը։Նախորդ տարիներին մրցանակին արժանացել են «Ինթել» կորպորացիայի տնօրենների խորհրդի նախագահ Քրեյգ Բարրեթը, Apple Computer կորպորացիայի համահիմնադիր Սթիվ Վոզնիակը, Synaptics ընկերության պատվավոր նախագահ Ֆեդերիկո Ֆաջինը, Hitachi ընկերության նախկին գործադիր տնօրեն Ցուգիո Մակիմոտոն, Cisco Systems ընկերության զագացման գծով նախագահ Մարիո Մացցոլան և 2015-ին` Kaspersky Lab ընկերության գործադիր տնօրեն Եվգենի Կասպերսկին։"
ՏՏ ոլորտ,Ռուսաստանը նախազգուշացնում է բանկերի դեմ կիբերհարձակման սպառնալիքի մասին," Ռուսաստանը քննադատել է Միացյալ Նահանգներին` Ռուսաստանի կողմից հաքերային հարձակումների վերաբերյալ պնդումների վերաբերյալ «աննախադեպ» սպառնալիքների համար:Մոսկվան այսպես է արձագանքել հոկտեմբերի 14-ին ԱՄՆ փոխնախագահ Ջո Բայդենի հնչեցրած հայտարարությանը, թե ամերիկյան քաղաքական կառույցների դեմ ռուսների իրականացրած հաքերային հարձակումների վերաբերյալ պետք է «մեսիջ» ուղարկել Ռուսաստանի նախագահ Վլադիմիր Պուտինին: – «Մենք ունենք դրա համար անհրաժեշտ կարողություններ և այդ մեսիջը կուղարկվի: Նա կհասկանա դա, և դա տեղի կունենա այն ժամանակ, երբ մենք դա կցանկանանք և երբ դա առավելագուն ազդեցություն կունենա», - մասնավորապես ասել էր Բայդենը:«Մոսկվային և մեր պետության ղեկավարությանն ուղղված սպառնալիքները աննախադեպ են, քանի որ դրանք հնչեցվում են ԱՄՆ փոխնախագահի մակարդակով», - ի պատասխան ասել է Կրեմլի խոսնակ Դմիտրի Պեսկովը: - «Այս ագրեսիվ և անկանխատեսելի գիծը մեզ ստիպում է քայլեր ձեռնարկել մեր շահերը պաշտպանելու ուղղությամբ», - հայտարարել է նա:Ավելի վաղ` ԱՄՆ Կենտրոնական հետախուզական վարչությունն էր զգուշացրել, որ որ Ռուսաստանը հաքերային հարձակման լուրջ վտանգ է ներկայացնում Միացյալ Նահանգների համար՝ ընդգծելով, որ այդ երկիրը «բացառիկ զարգացած կիբերկարողություններ ունի»:Ռուսական հաքերային հարձակումների խնդիրը ամերիկյան քաղաքական օրակարգի առանցքային թեմաներից մեկը դարձավ այն բանից հետո, երբ Հիլարի Քլինթոնի թեկնածությունը հաստատելու նպատակով հրավիրված Դեմոկրատական կուսակցության համաժողովից առաջ Wikileaks կայքը հրապարակեց Դեմոկրատական կուսակցության պաշտոնյաների նամակագրությունը: Հրապարակված փաստաթղթերը, մասնավորապես, վկայում են այն մասին, որ Դեմոկրատական կուսակցության վերնախավը սևացրել է կուսակցին՝ Քլինթոնի մրցակից, նախագահի թեկնածու դառնալ ցանկացող Բերնի Սանդերսին և նրա նախագահական ընտրարշավը խոչընդոտելու ուղիներ փնտրել։Ավելի ուշ` օգոստոսի 12-ին, ենթադրաբար ռուսական հաքերային խումբը համացանցում հրապարակել էր փաստաթղթեր, որոնք գողացվել էին Կոնգրեսի Դեմոկրատական կուսակցության ընտրական հանձնաժողովի սերվերներից: Այդ փաստաթղթերում առկա են Ներկայացուցիչների պալատի դեմոկրատ անդամների անձնական տվյալներ, այդ թվում՝ հեռախոսահամարներ և էլեկտրոնային հասցեներ: "
ՏՏ ոլորտ,Ռուսաստանում արգելափակվում է LinkedIn ցանցը," Yahoo ընկերությունը հայտնում է, որ հաքերական խումբը տվյալներ է գողացել ավելի քան 500 միլիոն օգտատերերից 2014 թվականին, ինչը, ըստ մասնագետների, բացահայտված ամենամեծ կիբերգողությունն է պատմության մեջ։Ցանցահենները ձեռք են բերել օգտատերերի անուն-ազգանուններ, էլեկտրոնային հասցեներ, անվտանգության հարցեր ու դրանց պատասխանները։ԱՄՆ Հետաքննությունների դաշնային բյուրոն զբաղվում է այս հարցով։ "
ՏՏ ոլորտ,Լուի Պուզանն արժանացավ ՀՀ նախագահի մրցանակին," ԱՄՆ Կենտրոնական հետախուզական վարչությունը (ԿՀՎ) զգուշացնում է, որ Ռուսաստանը հաքերային հարձակման լուրջ վտանգ է ներկայացնում Միացյալ Նահանգների համար՝ ընդգծելով, որ այդ երկիրը «բացառիկ զարգացած կիբերկարողություններ ունի»:ԿՀՎ ղեկավար Ջոն Բրենանը այս մասին հայտարարել է CBS հեռուստատեսության Face The Nation հաղորդման ընթացքում՝ մեկնաբանելով Դեմոկրատական կուսակցության Ազգային խորհրդի համակարգիչների դեմ իրականացված հաքերային հարձակումը: Բերնանը, սակայն, ուղղակիորեն Մոսկվային չի մեղադրել Դեմոկրատական կուսակցության դեմ այդ հարձակման համար:«Մենք պետք է շատ և շատ զգույշ լինենք, հաշվի առնելով, այն թե ինչի են ընդունակ ռուսները կիբեր-տարածքում տեղեկատվություն հավաքելու առումով, ինչպես նաև այդ տեղեկատվությունը օգտագործելու առումով», - ասել է ԿՀՎ ղեկավարը:Ռուսական հաքերային հարձակումների խնդիրը ամերիկյան նախագահական ընտրարշավի առանցքային թեմաներից մեկը դարձավ այն բանից հետո, երբ Հիլարի Քլինթոնի թեկնածությունը հաստատելու նպատակով հրավիրված Դեմոկրատական կուսակցության համաժողովից առաջ Wikileaks կայքը հրապարակեց Դեմոկրատական կուսակցության պաշտոնյաների նամակագրությունը: Հրապարակված փաստաթղթերը, մասնավորապես, վկայում են այն մասին, որ Դեմոկրատական կուսակցության վերնախավը սևացրել է կուսակցին՝ Քլինթոնի մրցակից, նախագահի թեկնածու դառնալ ցանկացող Բերնի Սանդերսին և նրա նախագահական ընտրարշավը խոչընդոտելու ուղիներ փնտրել։"
ՏՏ ոլորտ,Ռուսաստանը քննադատում է ԱՄՆ-ի «աննախադեպ» սպառնալիքները հաքերային հարձակումների վերաբերյալ," Չորեքշաբթի օրը Apple ընկերությունը ներկայացրեց իր խելացի ժամացույցի նոր մոդելը, որը հարստացել է հիմնականում սպորտի սիրահարների համար նախատեսված նոր հնարավորություններով:Apple ընկերության գործադիր տնօրեն Ջեֆ Ուիլիամսը Սան Ֆրանցիսկոյում անցկացվող միջոցառմանը հայտարարեց, որ Երկրորդ սերիայի ժամացույցները (Apple Watch Series 2) կունենան ավելի արագ պրոցեսորներ, տեղորոշման GPS համակարգ՝ որը հնարավորություն կտա ստանալ դրսում մարզումների, վազքի մասին տվյալներ, առանց հեռախոսը կրելու: Հեռախոսը նաև ջրակայուն է և կարող է օգտագործվել լողորդների կողմից՝ մարզումների արդյունավետությունը չափելու համար:Apple-ը ներկայացրեց նաև ժամացույցի հատուկ թողարկում, որը պատրաստվել էր սպորտային ապրանքների խոշորագույն արտադրող Nike ընկերության հետ միասին և որը հատուկ նախատեսված է վազորդների համար:"
ՏՏ ոլորտ,Yahoo․ 2014-ին հաքերները տվյալներ են գողացել ավելի քան 500 միլիոն օգտատերերից," Նոր iPhone 7-ը և չափսերով ավելի մեծ iPhone 7 Plus-ը կունենան ավելի կատարելագործված տեսախցիկ, նոր միկրոպրոցեսոր, կատարելագործված հիմնական մենյուի կոճակ և կլինեն ավելի ջրակայուն․ այս մասին Apple ընկերությունը հայտարարեց չորեքշաբթի օրը Սան Ֆրանցիսկոյում կայացած և ընկերության կայքում ուղիղ հեռարձակվող միջոցառման ընթացքում:Թերևս ավելի հետաքրքիր է, թե ինչ չի ունենա նոր iPhone-ը․ ընկերությունը հրաժարվում է ականջակալների ավանդական կցորդիչից՝ այն փոխարինելով նոր «կայծակ» կցորդիչով, որը նախատեսված է բարձրորակ ձայն ստանալու համար և կամ առաջարկելով օգտվել անլար ականջակալներից՝ Apple AirPod-ներից:Apple ընկերությունը նաև հրաժարվել է նվազագույնը 16Գբ ներքին հիշողությամբ մոդելից: Կվաճառվեն iPhone 7-երի 32, 128 և 256 գիգաբայթ հիշողությամբ տարբերակները: Սպառողները հնարավորություն կունենան գնել վարդագույն, ոսկեգույն, արծաթագույն, սև և փայլուն սև տարբերակներով:Նոր iPhone-ները կվաճառվեն մոտավորապես նույն գնով, ինչ նախորդ մոդելները: ԱՄՆ-ում iPhone 7-ի ամենաէժան մոդելը՝ 32Գբ ներքին հիշողությամբ, կարժենա 649 ԱՄՆ դոլար:"
ՏՏ ոլորտ,ԿՀՎ. Ռուսաստանը հաքերային հարձակման լուրջ վտանգ է ներկայացնում Միացյալ Նահանգների համար," Թումո ստեղծարար տեխնոլոգիաների կենտրոնն ու «Կողբ» կրթության, մշակույթի և սպորտի զարգացման հիմնադրամն այսօր Փոխըմբռնման հուշագիր են կնքել Տավուշի մարզի սահմանամերձ Կողբ գյուղում Թումո կենտրոն բացելու մասին:Թումո կենտրոնի տարածած հաղորդագրության համաձայն, նախատեսվում է, որ կենտրոնի շինարարությունը կմեկնարկի այս տարվա սեպտեմբերին, իսկ ուսումնական գործընթացը կսկսվի 2018 թվականին: Այն նախատեսված կլինի առնվազն 600 ուսանողի համար։ Կողբի Թումոյի ուսանող կկարողանան դառնալ 12-18 տարեկան պատանիները: Ուսումը կենտրոնում, ինչպես և բոլոր քաղաքների Թումոներում, անվճար կլինի:Նախաձեռնությունը իրականություն կդառնա «Կողբ» կրթության, մշակույթի և սպորտի զարգացման հիմնադրամի և Սիմոնյան կրթական հիմնադրամի համագործակցության, ինչպես նաև արգենտինահայ բարերարներ Պողոս Էքսերցեանի, Գրիգոր Սիմսիրօղլու, Նշան Դևեջյանի և այլ բարեգործների աջակցության շնորհիվ:Թումո ստեղծարար տեխնոլոգիաների կենտրոնն անվճար արտադպրոցական ծրագիր է, որի շրջանակներում 12-ից 18 տարեկան հազարավոր պատանիներ ձեռք են բերում արդի թվային աշխարհում հաջողելու և իրենց ապագա ուղին կերտելու հմտություններ: Կենտրոնն ունի չորս հիմնական ոլորտ՝ անիմացիա, կայքերի մշակում, խաղերի ստեղծում և ֆիլմերի ստեղծում, ինչպես նաև ինը լրացուցիչ հմտություններ, ինչպիսին են եռաչափ մոդելավորումը, ռոբոտաշինությունը, գրաֆիկական դիզայնը և այլն: Կենտրոնը գործում է Երևանում, Դիլիջանում, ինչպես նաև Գյումրիում և Ստեփանակերտում:   "
ՏՏ ոլորտ,Apple ընկերությունը ներկայացրեց իր խելացի ժամացույցի նոր մոդելը," Ապրիլյան քառօրյա պատերազմը ազդել է «Դիջիթեք» ամենամյա բիզնես ֆորումի օրակարգի վրա: Ֆորումի այսօրվա քննարկումների մեծ մասը նվիրված էր ռազմարդյունաբերության և տեղեկատվական տեխնոլոգիաների համագործակցության նոր ձևաչափերի որոնումներին: Ինֆորմացիոն տեխնոլոգիաների ձեռնարկությունների միության գործադիր տնօրեն Կարեն Վարդանյանն ասում է՝ ներուժը մեծ է, տեխնոլոգիական լուծումներն էլ կարող են կիրառվել ոչ միայն ներքին շուկայում: «Մինչ այդ մենք հիմնականում շեշտադրում էինք էլեկտրոնային կառավարման բնագավառը, բայց ապրիլյան պատերազմն ավելի ընդգծեց, որ պետք է նաև ռազմարդյունաբերության ոլորտում տեխնոլոգիական ձեռքբերումներն օգտագործել»,- նշեց Վարդանյանը:Նրա կարծիքով, մինչ մասնագետներն իրադարձություններին բավական արագ են արձագանքում, լուծումներ առաջարկում, օրինակ՝ հայկական արտադրության ջերմազգայուն սարքերի, սեփական անօդաչուների, գաղտնագրված կապի կամ պաշտպանական միջոցների մշակման տեսքով, կառավարության արձագանքը դեռ «ադեկվատ չէ»: Անգամ այսօր՝ ապրիլյան քառօրյա բախումներից հետո, տեղական արտադրություն սկսելու բազմաթիվ խոչընդոտներ կան, այդ թվում՝ անիմաստ բյուրոկրատական քաշքշուկներ՝ անհրաժեշտ մասերը ներկրելիս: «Կարևորը՝ մենք ինքներս սկզբունքային լիենենք և չթողնենք, որ արհեստական ընթացակարգերը խոչընդոտեն մեր աշխատանքները»,- ասում է Վարդանյանը:Պաշտպանության նախարարության ներկայացուցիչ, գնդապետ Սամվել Աթոյանը խոստանում է՝ վերադասներին կզեկուցեն առաջարկների մասին: «Մեզ որոշակի տեխնոլոգիաներ առաջարկեցին, որոշակի լուծումներ, ֆորմատներ: Դրանք մենք, իհարկե, կզեկուցենք մեր համապատասխան վերադասին, կկայացնենք որոշումներ, թե ինչպես է նպատակահարմար՝ զինված ուժերում կիրառել դրանք․․․ ցանկացած տեխնոլոգիան կիրառելու համար պետք է այն փորձարկել, վերցնել առաջավոր երկրների փորձը, որ չսխալվենք»,- ասաց գնդապետը:«Արմբրենդ» ազգային գործընկերային համակարգի հիմնադիր Աշոտ Միրզոյանի խոսքով, բիզնես ֆորումը շատ օգտակար հարթակ է գաղափարներ քննարկելու համար, սակայն հապաղել չի կարելի, «երբ սահմանին գրեթե ամեն օր զինվոր է զոհվում, պետք է գործել»: «Մենք ունենք անօդաչու սարքեր, բայց, ցավոք սրտի, դրանք, կարելի է ասել, ոչ պետական մակարդակով ստեղծվող սարքեր են: Բայց պետք է ստանալ պետական պատվեր, պետական լուրջ մոտեցում է պետք՝ նման հարցերի շուրջ: Բայց, ցավոք սրտի, մենք դեռ մեզ պահում ենք այնպես, ոնց որ եվրոպական ինչ-որ պետություն ենք»,- ասաց Միրզոյանը:Ռազմական փորձագետ Դավիթ Գրիգորյանն էլ ընդգծեց՝ Հայաստանն այն տարածաշրջանում է, որտեղ օր առաջ պետք է լուծի իր պաշտպանական խնդիրները՝ «Մենք էսպիսի քննարկումներ անելու ենք, մինչև մեր ժողովուրդը իլյուզիաներից դուրս չգա և չհասկանա իրականությունը: Մեր ժողովրդին չեն բացատրում, որ էս տարածաշրջանում ամեն կողմից մեզ թշնամի են»: Ըստ Կարեն Վարդանյանի, առայժմ նորարարական լուծումներ գտնելու խնդիրը մասնագետների, կազմակերպությունների անձնական նախաձեռնությունների մակարդակով է, սակայն, հարցը կարող է լուծվել հասարակության ճնշման միջոցով՝ «Հասարակությունը պետք է ասի՝ ես հարկ եմ մուծում, իմ զինվորը պետք է սա ունենա, սա ունենա, սա ունենա: Հարկ եմ մուծում՝ իմ բանակը պետք է ունենա ժամանակակից միջոցներ»: "
ՏՏ ոլորտ,Apple-ը կտրում է լարերը․ նոր iPhone-ը ականջակալների կցորդիչ չունի," Ռուսաստանյան «Համադասարանցիներ» (Օդնոկլասսնիկի) սոցիալական ցանցը Հայաստանում, Ղազախստանում և Մոլդովայում ուղիղ վիդեոհեռարձակման բջջային հավելված է թողարկել:OK Live հավելվածը հասանելի է Google Play-ում և AppStore-ում՝ Հայաստանում, Ղազախստանում և Մոլդովայում: Ակնկալվում է, որ ավելի ուշ հավելվածը կթողարկվի նաև Ռուսաստանում և այն երկրներում, որտեղ սոցցանցը տարածում ունի:OK Live-ը թույլ է տալիս բջջային հեռախոսից HD որակի տեսահեռարձակում իրականացնել «Համադասարանցիներ» ցանցի խմբերում կամ անձնական էջերում:«Համադասարանցիներ» ցանցի տրամադրած տվյալներով՝ կայքի օգտատերերն ամեն օր դիտում են շուրջ 300 մլն տեսահոլովակ: 2016թ. փետրվարին «Համադասարանցիներ»-ը թողարկել է Smart TV-ի համար նախատեսված առանձին տեսահավելված, իսկ մարտին խմբերին տրվել է առանձին տեսահեռարձակումների հնարավորություն:«Ազատության» հարցմանն ի պատասխան «Համադասարանցիներ»-ի մամուլի ծառայությունից հայտնեցին, որ ամսական կտրվածքով Հայաստանում սոցցանցի օգտագործողների լսարանը կազմում է 1.5 միլիոն մարդ:Հայաստանում մեծ մասսայականություն վայելող սոցիալական մյուս ցանցը՝ Facebook-ը, բջջային հավելվածով ուղիղ տեսահեռարձակման հնարավորություն տրամադրել էր փետրվար ամսից, սակայն առայժմ միայն iOS օպերացիոն համակարգի՝ iPhone և iPad սարքերի օգտագործողների համար: "
